index,choice,question,truth,response,judge_label,dataset_label,match
703,a,"An 8-year-old girl is brought to the physician because of a progressive swelling of her neck for the past 6 months. She has no pain, dyspnea, or dysphagia. She is at the 60th percentile for height and the 55th percentile for weight. Vital sign are within normal limits. Examination shows a 3-cm cystic, nontender swelling in the midline of the neck. The swelling moves upwards with protrusion of the tongue. There is no cervical lymphadenopathy. Her serum thyroid-stimulating hormone level is 2.1 μU/mL. Which is the most appropriate next step in management?",Ultrasonography of the neck,"Perform a neck ultrasound to confirm the presence and location of the orthotopic thyroid gland and to characterize the midline cyst.

Reasoning: The mass is most consistent with a thyroglossal duct cyst (midline, moves with tongue protrusion). Before definitive surgical removal (Sistrunk procedure) you must document a normal thyroid in its usual location (ultrasound is the first-line, noninvasive test in children). MRI is not necessary as the initial imaging study.",True,True,True
703,b,"An 8-year-old girl is brought to the physician because of a progressive swelling of her neck for the past 6 months. She has no pain, dyspnea, or dysphagia. She is at the 60th percentile for height and the 55th percentile for weight. Vital sign are within normal limits. Examination shows a 3-cm cystic, nontender swelling in the midline of the neck. The swelling moves upwards with protrusion of the tongue. There is no cervical lymphadenopathy. Her serum thyroid-stimulating hormone level is 2.1 μU/mL. Which is the most appropriate next step in management?",Ultrasonography of the neck,"Most appropriate next step: ultrasound of the neck.

Reasoning: The midline, cystic, nontender mass that moves with tongue protrusion is classic for a thyroglossal duct cyst. Before any definitive surgery (eg, Sistrunk procedure) you must document whether a normally located thyroid gland is present so you don’t remove the only functioning thyroid tissue. Neck ultrasound is the noninvasive, first‑line study to evaluate the cyst and confirm presence/absence of orthotopic thyroid; if ultrasound is inconclusive, a radionuclide thyroid scan can then be used.",True,True,True
703,c,"An 8-year-old girl is brought to the physician because of a progressive swelling of her neck for the past 6 months. She has no pain, dyspnea, or dysphagia. She is at the 60th percentile for height and the 55th percentile for weight. Vital sign are within normal limits. Examination shows a 3-cm cystic, nontender swelling in the midline of the neck. The swelling moves upwards with protrusion of the tongue. There is no cervical lymphadenopathy. Her serum thyroid-stimulating hormone level is 2.1 μU/mL. Which is the most appropriate next step in management?",Ultrasonography of the neck,"Obtain a neck ultrasound.

This midline, cystic lesion that moves with tongue protrusion is most consistent with a thyroglossal duct cyst. Before definitive surgery (Sistrunk procedure) you must confirm a normal orthotopic thyroid (because an ectopic thyroid in the cyst can be the patient's only functioning thyroid). Ultrasound is the noninvasive, first-line test in children to evaluate the cyst and verify presence/location of thyroid tissue; if ultrasound is inconclusive, a radionuclide thyroid scan can follow.",True,True,True
703,d,"An 8-year-old girl is brought to the physician because of a progressive swelling of her neck for the past 6 months. She has no pain, dyspnea, or dysphagia. She is at the 60th percentile for height and the 55th percentile for weight. Vital sign are within normal limits. Examination shows a 3-cm cystic, nontender swelling in the midline of the neck. The swelling moves upwards with protrusion of the tongue. There is no cervical lymphadenopathy. Her serum thyroid-stimulating hormone level is 2.1 μU/mL. Which is the most appropriate next step in management?",Ultrasonography of the neck,"Ultrasonography of the neck.

This midline, cystic, nontender mass that rises with tongue protrusion is classic for a thyroglossal duct cyst; before definitive surgery (Sistrunk) you must document that a normally located, functioning thyroid gland is present. Neck ultrasound is the first-line test in children — it reliably shows orthotopic thyroid tissue and cyst characteristics, is quick, noninvasive, and avoids sedation/contrast. MRI is reserved for complex or deep/retrosternal extension or when sonographic findings are inconclusive.",True,True,True
703,default,"An 8-year-old girl is brought to the physician because of a progressive swelling of her neck for the past 6 months. She has no pain, dyspnea, or dysphagia. She is at the 60th percentile for height and the 55th percentile for weight. Vital sign are within normal limits. Examination shows a 3-cm cystic, nontender swelling in the midline of the neck. The swelling moves upwards with protrusion of the tongue. There is no cervical lymphadenopathy. Her serum thyroid-stimulating hormone level is 2.1 μU/mL. Which is the most appropriate next step in management?",Ultrasonography of the neck,"Obtain a neck ultrasound to confirm presence and location of normal thyroid tissue (and to evaluate the cyst) before any surgical removal. This ensures you don't resect the patient's only functioning thyroid (eg, an ectopic lingual thyroid).",True,True,True
438,a,"A 13-year-old female develops acute weakness and mild paresthesias following a family hiking trip. She was asymptomatic during the hike and upon returning home in the evening. The next morning, she experienced finger tingling, followed by progressive fatigue and weakness affecting both arms and legs. She has no history of recent illness or fever, and her vital sign are stable. On examination, she demonstrates diplopia during extraocular movement testing and intermittent dysarthria. Neurological examination reveals generalized mild weakness (4/5 strength), hyporeflexia in the upper extremities, but normal sensory function. Physical examination identifies an engorged tick attached to her upper back. Following tick removal, what is the most appropriate management step?",Supportive care,"No — admit for observation and supportive care with close respiratory monitoring (and re‑check for additional ticks). This presentation is classic tick paralysis from a neurotoxin; symptoms typically improve after tick removal. Empiric ceftriaxone or IVIG is not indicated unless alternative diagnoses (e.g., Lyme neuroborreliosis or GBS) become likely or the patient deteriorates and requires further workup.",True,True,True
438,b,"A 13-year-old female develops acute weakness and mild paresthesias following a family hiking trip. She was asymptomatic during the hike and upon returning home in the evening. The next morning, she experienced finger tingling, followed by progressive fatigue and weakness affecting both arms and legs. She has no history of recent illness or fever, and her vital sign are stable. On examination, she demonstrates diplopia during extraocular movement testing and intermittent dysarthria. Neurological examination reveals generalized mild weakness (4/5 strength), hyporeflexia in the upper extremities, but normal sensory function. Physical examination identifies an engorged tick attached to her upper back. Following tick removal, what is the most appropriate management step?",Supportive care,"Supportive care with close respiratory monitoring (and intubation/mechanical ventilation if respiratory compromise develops).

Reasoning: This presentation is classic tick paralysis (acute flaccid, areflexic weakness with cranial nerve signs after an attached tick). The neurotoxin effect reverses after tick removal, so management is observation/supportive care and monitoring of vital capacity; no antibiotics or IVIG/plasmapheresis are indicated. If respiratory or bulbar function declines, secure the airway and provide ventilatory support.",True,True,True
438,c,"A 13-year-old female develops acute weakness and mild paresthesias following a family hiking trip. She was asymptomatic during the hike and upon returning home in the evening. The next morning, she experienced finger tingling, followed by progressive fatigue and weakness affecting both arms and legs. She has no history of recent illness or fever, and her vital sign are stable. On examination, she demonstrates diplopia during extraocular movement testing and intermittent dysarthria. Neurological examination reveals generalized mild weakness (4/5 strength), hyporeflexia in the upper extremities, but normal sensory function. Physical examination identifies an engorged tick attached to her upper back. Following tick removal, what is the most appropriate management step?",Supportive care,"Admit for close observation and supportive care with serial monitoring of respiratory and bulbar function and be prepared to provide ventilatory support if weakness progresses. 

Reason: This presentation is classic tick paralysis from a salivary neurotoxin — removal of the tick is the key treatment and neurologic recovery typically follows over hours to days, but patients can acutely deteriorate (respiratory failure) so close monitoring (often inpatient/ICU) is required. Antibiotics or antitoxin are not indicated.",True,True,True
438,d,"A 13-year-old female develops acute weakness and mild paresthesias following a family hiking trip. She was asymptomatic during the hike and upon returning home in the evening. The next morning, she experienced finger tingling, followed by progressive fatigue and weakness affecting both arms and legs. She has no history of recent illness or fever, and her vital sign are stable. On examination, she demonstrates diplopia during extraocular movement testing and intermittent dysarthria. Neurological examination reveals generalized mild weakness (4/5 strength), hyporeflexia in the upper extremities, but normal sensory function. Physical examination identifies an engorged tick attached to her upper back. Following tick removal, what is the most appropriate management step?",Supportive care,"No — the next step is supportive care with close respiratory monitoring (admit/observe, measure vital capacity/NIF, be ready to provide ventilatory support), not empiric ceftriaxone.

Reason: this picture (rapidly progressive symmetric weakness with cranial nerve involvement shortly after a tick bite, normal sensation) is classic tick paralysis from a salivary neurotoxin; symptoms usually improve after tick removal. Lyme (treated with ceftriaxone for neuroborreliosis) is a delayed infectious process with different timing and features and is not indicated here. If weakness fails to improve after 24–48 hours or worsens, pursue alternate diagnoses (eg, GBS → LP, EMG and IVIG/plasmapheresis).",True,True,True
438,default,"A 13-year-old female develops acute weakness and mild paresthesias following a family hiking trip. She was asymptomatic during the hike and upon returning home in the evening. The next morning, she experienced finger tingling, followed by progressive fatigue and weakness affecting both arms and legs. She has no history of recent illness or fever, and her vital sign are stable. On examination, she demonstrates diplopia during extraocular movement testing and intermittent dysarthria. Neurological examination reveals generalized mild weakness (4/5 strength), hyporeflexia in the upper extremities, but normal sensory function. Physical examination identifies an engorged tick attached to her upper back. Following tick removal, what is the most appropriate management step?",Supportive care,"This is most consistent with tick paralysis from a retained tick neurotoxin. After ensuring the entire tick (including mouthparts) has been removed, the appropriate step is supportive care and close observation — monitor respiratory function (serial FVC/negative inspiratory force, O2 sats) and neurologic status. Most patients improve within 24–48 hours; provide ventilatory support if respiratory failure develops. No antibiotics, IVIG, or plasmapheresis are indicated.",True,True,True
600,a,"A 42-year-old man with a history of hypertension, hyperlipidemia, and ulcerative colitis presents with a 3-week history of left lower quadrant pain and frequent bloody diarrhea. He was started on prednisone 40 mg twice daily five weeks ago for a colitis flare, which initially improved but has since worsened over the past three weeks, accompanied by low-grade fevers. He denies nausea, vomiting, or other new symptom. His ulcerative colitis, diagnosed by biopsy two years ago, was previously limited to the rectum and sigmoid colon and well controlled on azathioprine until the current flare. A colonoscopy six months ago showed inactive colitis confined to the rectum. On examination, his temperature is 38.2°C, and his heart rate is 92 beats per minute. His abdomen is diffusely tender to palpation without rebound or guarding. Laboratory studies reveal a leukocyte count of 8600/mm³ (reference range, 4500–11,000), and his metabolic panel is within normal limits. A CT scan of the abdomen and pelvis reveals pancolitis. Stool test for Clostridioides difficile and bacterial cultures are negative. What is the most appropriate next step in management for this patient?",Perform sigmoidoscopy with biopsy,"Conclusion: Perform an urgent flexible sigmoidoscopy with mucosal biopsies (send for histology, CMV immunohistochemistry and/or PCR).

Reasoning: He has steroid‑refractory colitis on high‑dose prednisone with new/worsening pancolitis and negative C. difficile — raising concern for superimposed CMV colitis, which is common in immunosuppressed IBD patients and requires antiviral therapy and adjustment of immunosuppression. Sigmoidoscopy with biopsy is the safest and most appropriate diagnostic test (full colonoscopy risks perforation in severe colitis).",True,True,True
600,b,"A 42-year-old man with a history of hypertension, hyperlipidemia, and ulcerative colitis presents with a 3-week history of left lower quadrant pain and frequent bloody diarrhea. He was started on prednisone 40 mg twice daily five weeks ago for a colitis flare, which initially improved but has since worsened over the past three weeks, accompanied by low-grade fevers. He denies nausea, vomiting, or other new symptom. His ulcerative colitis, diagnosed by biopsy two years ago, was previously limited to the rectum and sigmoid colon and well controlled on azathioprine until the current flare. A colonoscopy six months ago showed inactive colitis confined to the rectum. On examination, his temperature is 38.2°C, and his heart rate is 92 beats per minute. His abdomen is diffusely tender to palpation without rebound or guarding. Laboratory studies reveal a leukocyte count of 8600/mm³ (reference range, 4500–11,000), and his metabolic panel is within normal limits. A CT scan of the abdomen and pelvis reveals pancolitis. Stool test for Clostridioides difficile and bacterial cultures are negative. What is the most appropriate next step in management for this patient?",Perform sigmoidoscopy with biopsy,"Perform urgent flexible sigmoidoscopy with mucosal biopsy (for histology and CMV PCR/immunohistochemistry) before escalation to biologic therapy.

Reasoning: he is steroid‑refractory and needs rescue therapy (eg, infliximab or cyclosporine), but prolonged high‑dose steroids predispose to CMV colitis that can mimic or worsen UC flares. Starting infliximab without excluding CMV could be harmful. If biopsies are CMV‑negative, proceed with rescue immunosuppression; if positive, treat CMV (eg, IV ganciclovir) first.",True,True,True
600,c,"A 42-year-old man with a history of hypertension, hyperlipidemia, and ulcerative colitis presents with a 3-week history of left lower quadrant pain and frequent bloody diarrhea. He was started on prednisone 40 mg twice daily five weeks ago for a colitis flare, which initially improved but has since worsened over the past three weeks, accompanied by low-grade fevers. He denies nausea, vomiting, or other new symptom. His ulcerative colitis, diagnosed by biopsy two years ago, was previously limited to the rectum and sigmoid colon and well controlled on azathioprine until the current flare. A colonoscopy six months ago showed inactive colitis confined to the rectum. On examination, his temperature is 38.2°C, and his heart rate is 92 beats per minute. His abdomen is diffusely tender to palpation without rebound or guarding. Laboratory studies reveal a leukocyte count of 8600/mm³ (reference range, 4500–11,000), and his metabolic panel is within normal limits. A CT scan of the abdomen and pelvis reveals pancolitis. Stool test for Clostridioides difficile and bacterial cultures are negative. What is the most appropriate next step in management for this patient?",Perform sigmoidoscopy with biopsy,"Start IV infliximab (anti‑TNF) as rescue therapy.

Reason: he has steroid‑refractory, extensive (pancolitis) ulcerative colitis despite a prolonged high‑dose prednisone course and negative C. difficile/bacterial studies. Infliximab (or IV cyclosporine) is the appropriate next step for severe steroid‑refractory UC; infliximab is commonly preferred. Also admit the patient, provide supportive care, obtain surgical consultation, and consider endoscopic biopsy to exclude CMV before further immunosuppression.",False,False,True
600,d,"A 42-year-old man with a history of hypertension, hyperlipidemia, and ulcerative colitis presents with a 3-week history of left lower quadrant pain and frequent bloody diarrhea. He was started on prednisone 40 mg twice daily five weeks ago for a colitis flare, which initially improved but has since worsened over the past three weeks, accompanied by low-grade fevers. He denies nausea, vomiting, or other new symptom. His ulcerative colitis, diagnosed by biopsy two years ago, was previously limited to the rectum and sigmoid colon and well controlled on azathioprine until the current flare. A colonoscopy six months ago showed inactive colitis confined to the rectum. On examination, his temperature is 38.2°C, and his heart rate is 92 beats per minute. His abdomen is diffusely tender to palpation without rebound or guarding. Laboratory studies reveal a leukocyte count of 8600/mm³ (reference range, 4500–11,000), and his metabolic panel is within normal limits. A CT scan of the abdomen and pelvis reveals pancolitis. Stool test for Clostridioides difficile and bacterial cultures are negative. What is the most appropriate next step in management for this patient?",Perform sigmoidoscopy with biopsy,"Perform flexible sigmoidoscopy with mucosal biopsies to evaluate for cytomegalovirus (CMV) colitis.

Reasoning: He is immunosuppressed (prolonged high‑dose prednisone plus azathioprine), has pancolitis that worsened despite steroids, and stool studies are negative — CMV colitis can mimic or precipitate steroid‑refractory UC and must be diagnosed by endoscopic biopsy (histology or IHC/PCR). Ruling out CMV (and assessing mucosal severity) is essential before escalating to biologics or rescue immunosuppression.",True,True,True
600,default,"A 42-year-old man with a history of hypertension, hyperlipidemia, and ulcerative colitis presents with a 3-week history of left lower quadrant pain and frequent bloody diarrhea. He was started on prednisone 40 mg twice daily five weeks ago for a colitis flare, which initially improved but has since worsened over the past three weeks, accompanied by low-grade fevers. He denies nausea, vomiting, or other new symptom. His ulcerative colitis, diagnosed by biopsy two years ago, was previously limited to the rectum and sigmoid colon and well controlled on azathioprine until the current flare. A colonoscopy six months ago showed inactive colitis confined to the rectum. On examination, his temperature is 38.2°C, and his heart rate is 92 beats per minute. His abdomen is diffusely tender to palpation without rebound or guarding. Laboratory studies reveal a leukocyte count of 8600/mm³ (reference range, 4500–11,000), and his metabolic panel is within normal limits. A CT scan of the abdomen and pelvis reveals pancolitis. Stool test for Clostridioides difficile and bacterial cultures are negative. What is the most appropriate next step in management for this patient?",Perform sigmoidoscopy with biopsy,"Suspect cytomegalovirus (CMV) colitis in a steroid‑refractory UC patient. The next step is colonoscopy with mucosal biopsy for histology and CMV testing (immunohistochemistry and/or tissue PCR). If biopsy confirms CMV, treat with IV ganciclovir and reduce immunosuppression.",False,False,True
896,a,"A 55-year-old female patient seeks medical attention for fatigue and generalized dull headaches that have persisted for one month and are worsening. She reports diplopia, progressive loss of peripheral vision, and difficulty with weight management despite diet and exercise. She has gained 9 kg in the past month and has a BMI of 30.4 kg/m². She has no significant past medical or surgical history. Her vital sign show: temperature 36.5°C, heart rate 60/min, respiratory rate 12/min, and blood pressure 110/70 mm Hg. Physical examination reveals bilateral papilledema, bitemporal hemianopsia, diminished deep tendon reflexes, and pedal edema. Brain CT demonstrates suprasellar calcifications. Laboratory finding are: | Na+ | 140 mEq/L | | --- | --- | | K+ | 3.8 mEq/L | | Serum calcium | 9.5 mg/dL | | Thyroid-stimulating hormone (TSH) | 0.05 U/mL | | Free T4 | 0.2 ng/mL | Which diagnosis best explains these finding?",Craniopharyngioma,"Conclusion: Craniopharyngioma causing secondary (central) hypothyroidism from pituitary/hypothalamic compression.

Reasoning: The patient has signs of pituitary compression (headache, bitemporal hemianopsia, papilledema) and hypothyroid features, but labs show low free T4 with inappropriately low TSH (0.05), which is not primary hypothyroidism (that would have high TSH). Suprasellar calcifications on CT are classic for craniopharyngioma, which commonly causes hypopituitarism and visual-field defects.",True,True,True
896,b,"A 55-year-old female patient seeks medical attention for fatigue and generalized dull headaches that have persisted for one month and are worsening. She reports diplopia, progressive loss of peripheral vision, and difficulty with weight management despite diet and exercise. She has gained 9 kg in the past month and has a BMI of 30.4 kg/m². She has no significant past medical or surgical history. Her vital sign show: temperature 36.5°C, heart rate 60/min, respiratory rate 12/min, and blood pressure 110/70 mm Hg. Physical examination reveals bilateral papilledema, bitemporal hemianopsia, diminished deep tendon reflexes, and pedal edema. Brain CT demonstrates suprasellar calcifications. Laboratory finding are: | Na+ | 140 mEq/L | | --- | --- | | K+ | 3.8 mEq/L | | Serum calcium | 9.5 mg/dL | | Thyroid-stimulating hormone (TSH) | 0.05 U/mL | | Free T4 | 0.2 ng/mL | Which diagnosis best explains these finding?",Craniopharyngioma,"Craniopharyngioma — a suprasellar craniopharyngioma causing pituitary compression with secondary (central) hypothyroidism.

Reasoning: Bitemporal hemianopsia and papilledema indicate chiasmal/suprasellar mass; CT-demonstrated suprasellar calcifications are classic for craniopharyngioma (especially in adults). The low TSH with low free T4 shows secondary hypothyroidism from pituitary dysfunction, which explains fatigue, weight gain, slowed reflexes and edema. Pituitary macroadenomas and meningiomas can compress the chiasm but seldom produce the characteristic suprasellar calcifications seen here.",True,True,True
896,c,"A 55-year-old female patient seeks medical attention for fatigue and generalized dull headaches that have persisted for one month and are worsening. She reports diplopia, progressive loss of peripheral vision, and difficulty with weight management despite diet and exercise. She has gained 9 kg in the past month and has a BMI of 30.4 kg/m². She has no significant past medical or surgical history. Her vital sign show: temperature 36.5°C, heart rate 60/min, respiratory rate 12/min, and blood pressure 110/70 mm Hg. Physical examination reveals bilateral papilledema, bitemporal hemianopsia, diminished deep tendon reflexes, and pedal edema. Brain CT demonstrates suprasellar calcifications. Laboratory finding are: | Na+ | 140 mEq/L | | --- | --- | | K+ | 3.8 mEq/L | | Serum calcium | 9.5 mg/dL | | Thyroid-stimulating hormone (TSH) | 0.05 U/mL | | Free T4 | 0.2 ng/mL | Which diagnosis best explains these finding?",Craniopharyngioma,"Diagnosis: craniopharyngioma.

Reasoning: a suprasellar mass with calcifications that compresses the optic chiasm classically produces bitemporal hemianopsia, diplopia and headache/papilledema. The low free T4 with inappropriately low TSH indicates secondary (central) hypothyroidism from pituitary/hypothalamic dysfunction — explaining weight gain, bradycardia and diminished reflexes. Craniopharyngiomas show suprasellar calcifications and have a second adult peak in middle/older age, distinguishing them from non‑calcified pituitary macroadenomas.",True,True,True
